frame,can_iface,motor_id,position_rad,elapsed_ms,speed_rad_s,accel_rad_s2
185,can2,3,-0.007749,3697,1.600,0.500
185,can2,4,0.000379,3697,1.600,0.500
185,can2,5,-0.212634,3697,1.600,0.500
185,can2,6,-0.004510,3697,1.600,0.500
185,can3,13,0.008564,3697,1.600,0.500
185,can3,14,0.000678,3697,1.600,0.500
185,can3,15,0.000254,3697,1.600,0.500
185,can3,16,0.005048,3697,1.600,0.500
186,can2,3,-0.007791,3717,1.600,0.500
186,can2,4,0.000381,3717,1.600,0.500
186,can2,5,-0.213783,3717,1.600,0.500
186,can2,6,-0.004535,3717,1.600,0.500
186,can3,13,0.008610,3717,1.600,0.500
186,can3,14,0.000682,3717,1.600,0.500
186,can3,15,0.000255,3717,1.600,0.500
186,can3,16,0.005075,3717,1.600,0.500
187,can2,3,-0.007833,3737,1.600,0.500
187,can2,4,0.000383,3737,1.600,0.500
187,can2,5,-0.214932,3737,1.600,0.500
187,can2,6,-0.004559,3737,1.600,0.500
187,can3,13,0.008657,3737,1.600,0.500
187,can3,14,0.000686,3737,1.600,0.500
187,can3,15,0.000257,3737,1.600,0.500
187,can3,16,0.005102,3737,1.600,0.500
188,can2,3,-0.007874,3757,1.600,0.500
188,can2,4,0.000385,3757,1.600,0.500
188,can2,5,-0.216082,3757,1.600,0.500
188,can2,6,-0.004584,3757,1.600,0.500
188,can3,13,0.008703,3757,1.600,0.500
188,can3,14,0.000689,3757,1.600,0.500
188,can3,15,0.000258,3757,1.600,0.500
188,can3,16,0.005130,3757,1.600,0.500
189,can2,3,-0.007916,3777,1.600,0.500
189,can2,4,0.000387,3777,1.600,0.500
189,can2,5,-0.217231,3777,1.600,0.500
189,can2,6,-0.004608,3777,1.600,0.500
189,can3,13,0.008749,3777,1.600,0.500
189,can3,14,0.000693,3777,1.600,0.500
189,can3,15,0.000259,3777,1.600,0.500
189,can3,16,0.005157,3777,1.600,0.500
190,can2,3,-0.007958,3797,1.600,0.500
190,can2,4,0.000389,3797,1.600,0.500
190,can2,5,-0.218381,3797,1.600,0.500
190,can2,6,-0.004632,3797,1.600,0.500
190,can3,13,0.008796,3797,1.600,0.500
190,can3,14,0.000697,3797,1.600,0.500
190,can3,15,0.000261,3797,1.600,0.500
190,can3,16,0.005184,3797,1.600,0.500
191,can2,3,-0.008000,3817,1.600,0.500
191,can2,4,0.000391,3817,1.600,0.500
191,can2,5,-0.219530,3817,1.600,0.500
191,can2,6,-0.004657,3817,1.600,0.500
191,can3,13,0.008842,3817,1.600,0.500
191,can3,14,0.000700,3817,1.600,0.500
191,can3,15,0.000262,3817,1.600,0.500
191,can3,16,0.005212,3817,1.600,0.500
192,can2,3,-0.008042,3837,1.600,0.500
192,can2,4,0.000393,3837,1.600,0.500
192,can2,5,-0.220679,3837,1.600,0.500
192,can2,6,-0.004681,3837,1.600,0.500
192,can3,13,0.008888,3837,1.600,0.500
192,can3,14,0.000704,3837,1.600,0.500
192,can3,15,0.000263,3837,1.600,0.500
192,can3,16,0.005239,3837,1.600,0.500
193,can2,3,-0.008084,3857,1.600,0.500
193,can2,4,0.000395,3857,1.600,0.500
193,can2,5,-0.221829,3857,1.600,0.500
193,can2,6,-0.004705,3857,1.600,0.500
193,can3,13,0.008934,3857,1.600,0.500
193,can3,14,0.000708,3857,1.600,0.500
193,can3,15,0.000265,3857,1.600,0.500
193,can3,16,0.005266,3857,1.600,0.500
194,can2,3,-0.008126,3877,1.600,0.500
194,can2,4,0.000397,3877,1.600,0.500
194,can2,5,-0.222978,3877,1.600,0.500
194,can2,6,-0.004730,3877,1.600,0.500
194,can3,13,0.008981,3877,1.600,0.500
194,can3,14,0.000711,3877,1.600,0.500
194,can3,15,0.000266,3877,1.600,0.500
194,can3,16,0.005293,3877,1.600,0.500
195,can2,3,-0.008168,3897,1.600,0.500
195,can2,4,0.000399,3897,1.600,0.500
195,can2,5,-0.224127,3897,1.600,0.500
195,can2,6,-0.004754,3897,1.600,0.500
195,can3,13,0.009027,3897,1.600,0.500
195,can3,14,0.000715,3897,1.600,0.500
195,can3,15,0.000267,3897,1.600,0.500
195,can3,16,0.005321,3897,1.600,0.500
196,can2,3,-0.008209,3917,1.600,0.500
196,can2,4,0.000401,3917,1.600,0.500
196,can2,5,-0.225277,3917,1.600,0.500
196,can2,6,-0.004779,3917,1.600,0.500
196,can3,13,0.009073,3917,1.600,0.500
196,can3,14,0.000719,3917,1.600,0.500
196,can3,15,0.000269,3917,1.600,0.500
196,can3,16,0.005348,3917,1.600,0.500
197,can2,3,-0.008251,3937,1.600,0.500
197,can2,4,0.000403,3937,1.600,0.500
197,can2,5,-0.226426,3937,1.600,0.500
197,can2,6,-0.004803,3937,1.600,0.500
197,can3,13,0.009120,3937,1.600,0.500
197,can3,14,0.000722,3937,1.600,0.500
197,can3,15,0.000270,3937,1.600,0.500
197,can3,16,0.005375,3937,1.600,0.500
198,can2,3,-0.008293,3957,1.600,0.500
198,can2,4,0.000405,3957,1.600,0.500
198,can2,5,-0.227576,3957,1.600,0.500
198,can2,6,-0.004827,3957,1.600,0.500
198,can3,13,0.009166,3957,1.600,0.500
198,can3,14,0.000726,3957,1.600,0.500
198,can3,15,0.000272,3957,1.600,0.500
198,can3,16,0.005403,3957,1.600,0.500
199,can2,3,-0.008335,3977,1.600,0.500
199,can2,4,0.000407,3977,1.600,0.500
199,can2,5,-0.228725,3977,1.600,0.500
199,can2,6,-0.004852,3977,1.600,0.500
199,can3,13,0.009212,3977,1.600,0.500
199,can3,14,0.000730,3977,1.600,0.500
199,can3,15,0.000273,3977,1.600,0.500
199,can3,16,0.005430,3977,1.600,0.500
200,can2,3,-0.008377,3997,1.600,0.500
200,can2,4,0.000409,3997,1.600,0.500
200,can2,5,-0.229874,3997,1.600,0.500
200,can2,6,-0.004876,3997,1.600,0.500
200,can3,13,0.009258,3997,1.600,0.500
200,can3,14,0.000733,3997,1.600,0.500
200,can3,15,0.000274,3997,1.600,0.500
200,can3,16,0.005457,3997,1.600,0.500
201,can2,3,-0.008419,4017,1.600,0.500
201,can2,4,0.000411,4017,1.600,0.500
201,can2,5,-0.231024,4017,1.600,0.500
201,can2,6,-0.004901,4017,1.600,0.500
201,can3,13,0.009305,4017,1.600,0.500
201,can3,14,0.000737,4017,1.600,0.500
201,can3,15,0.000276,4017,1.600,0.500
201,can3,16,0.005484,4017,1.600,0.500
202,can2,3,-0.008461,4037,1.600,0.500
202,can2,4,0.000414,4037,1.600,0.500
202,can2,5,-0.232173,4037,1.600,0.500
202,can2,6,-0.004925,4037,1.600,0.500
202,can3,13,0.009351,4037,1.600,0.500
202,can3,14,0.000741,4037,1.600,0.500
202,can3,15,0.000277,4037,1.600,0.500
202,can3,16,0.005512,4037,1.600,0.500
203,can2,3,-0.008503,4057,1.600,0.500
203,can2,4,0.000416,4057,1.600,0.500
203,can2,5,-0.233322,4057,1.600,0.500
203,can2,6,-0.004949,4057,1.600,0.500
203,can3,13,0.009397,4057,1.600,0.500
203,can3,14,0.000744,4057,1.600,0.500
203,can3,15,0.000278,4057,1.600,0.500
203,can3,16,0.005539,4057,1.600,0.500
204,can2,3,-0.008545,4077,1.600,0.500
204,can2,4,0.000418,4077,1.600,0.500
204,can2,5,-0.234472,4077,1.600,0.500
204,can2,6,-0.004974,4077,1.600,0.500
204,can3,13,0.009444,4077,1.600,0.500
204,can3,14,0.000748,4077,1.600,0.500
204,can3,15,0.000280,4077,1.600,0.500
204,can3,16,0.005566,4077,1.600,0.500
205,can2,3,-0.008586,4097,1.600,0.500
205,can2,4,0.000420,4097,1.600,0.500
205,can2,5,-0.235621,4097,1.600,0.500
205,can2,6,-0.004998,4097,1.600,0.500
205,can3,13,0.009490,4097,1.600,0.500
205,can3,14,0.000752,4097,1.600,0.500
205,can3,15,0.000281,4097,1.600,0.500
205,can3,16,0.005594,4097,1.600,0.500
206,can2,3,-0.008628,4117,1.600,0.500
206,can2,4,0.000422,4117,1.600,0.500
206,can2,5,-0.236770,4117,1.600,0.500
206,can2,6,-0.005022,4117,1.600,0.500
206,can3,13,0.009536,4117,1.600,0.500
206,can3,14,0.000755,4117,1.600,0.500
206,can3,15,0.000283,4117,1.600,0.500
206,can3,16,0.005621,4117,1.600,0.500
207,can2,3,-0.008670,4137,1.600,0.500
207,can2,4,0.000424,4137,1.600,0.500
207,can2,5,-0.237920,4137,1.600,0.500
207,can2,6,-0.005047,4137,1.600,0.500
207,can3,13,0.009582,4137,1.600,0.500
207,can3,14,0.000759,4137,1.600,0.500
207,can3,15,0.000284,4137,1.600,0.500
207,can3,16,0.005648,4137,1.600,0.500
208,can2,3,-0.008712,4157,1.600,0.500
208,can2,4,0.000426,4157,1.600,0.500
208,can2,5,-0.239069,4157,1.600,0.500
208,can2,6,-0.005071,4157,1.600,0.500
208,can3,13,0.009629,4157,1.600,0.500
208,can3,14,0.000763,4157,1.600,0.500
208,can3,15,0.000285,4157,1.600,0.500
208,can3,16,0.005675,4157,1.600,0.500
209,can2,3,-0.008754,4177,1.600,0.500
209,can2,4,0.000428,4177,1.600,0.500
209,can2,5,-0.240219,4177,1.600,0.500
209,can2,6,-0.005096,4177,1.600,0.500
209,can3,13,0.009675,4177,1.600,0.500
209,can3,14,0.000766,4177,1.600,0.500
209,can3,15,0.000287,4177,1.600,0.500
209,can3,16,0.005703,4177,1.600,0.500
210,can2,3,-0.008796,4197,1.600,0.500
210,can2,4,0.000430,4197,1.600,0.500
210,can2,5,-0.241368,4197,1.600,0.500
210,can2,6,-0.005120,4197,1.600,0.500
210,can3,13,0.009721,4197,1.600,0.500
210,can3,14,0.000770,4197,1.600,0.500
210,can3,15,0.000288,4197,1.600,0.500
210,can3,16,0.005730,4197,1.600,0.500
211,can2,3,-0.008838,4217,1.600,0.500
211,can2,4,0.000432,4217,1.600,0.500
211,can2,5,-0.242517,4217,1.600,0.500
211,can2,6,-0.005144,4217,1.600,0.500
211,can3,13,0.009768,4217,1.600,0.500
211,can3,14,0.000774,4217,1.600,0.500
211,can3,15,0.000289,4217,1.600,0.500
211,can3,16,0.005757,4217,1.600,0.500
212,can2,3,-0.008880,4237,1.600,0.500
212,can2,4,0.000434,4237,1.600,0.500
212,can2,5,-0.243667,4237,1.600,0.500
212,can2,6,-0.005169,4237,1.600,0.500
212,can3,13,0.009814,4237,1.600,0.500
212,can3,14,0.000777,4237,1.600,0.500
212,can3,15,0.000291,4237,1.600,0.500
212,can3,16,0.005785,4237,1.600,0.500
213,can2,3,-0.008922,4257,1.600,0.500
213,can2,4,0.000436,4257,1.600,0.500
213,can2,5,-0.244816,4257,1.600,0.500
213,can2,6,-0.005193,4257,1.600,0.500
213,can3,13,0.009860,4257,1.600,0.500
213,can3,14,0.000781,4257,1.600,0.500
213,can3,15,0.000292,4257,1.600,0.500
213,can3,16,0.005812,4257,1.600,0.500
214,can2,3,-0.008963,4277,1.600,0.500
214,can2,4,0.000438,4277,1.600,0.500
214,can2,5,-0.245965,4277,1.600,0.500
214,can2,6,-0.005217,4277,1.600,0.500
214,can3,13,0.009907,4277,1.600,0.500
214,can3,14,0.000785,4277,1.600,0.500
214,can3,15,0.000294,4277,1.600,0.500
214,can3,16,0.005839,4277,1.600,0.500
215,can2,3,-0.009005,4297,1.600,0.500
215,can2,4,0.000440,4297,1.600,0.500
215,can2,5,-0.247115,4297,1.600,0.500
215,can2,6,-0.005242,4297,1.600,0.500
215,can3,13,0.009953,4297,1.600,0.500
215,can3,14,0.000788,4297,1.600,0.500
215,can3,15,0.000295,4297,1.600,0.500
215,can3,16,0.005866,4297,1.600,0.500
216,can2,3,-0.009047,4317,1.600,0.500
216,can2,4,0.000442,4317,1.600,0.500
216,can2,5,-0.248264,4317,1.600,0.500
216,can2,6,-0.005266,4317,1.600,0.500
216,can3,13,0.009999,4317,1.600,0.500
216,can3,14,0.000792,4317,1.600,0.500
216,can3,15,0.000296,4317,1.600,0.500
216,can3,16,0.005894,4317,1.600,0.500
217,can2,3,-0.009089,4337,1.600,0.500
217,can2,4,0.000444,4337,1.600,0.500
217,can2,5,-0.249414,4337,1.600,0.500
217,can2,6,-0.005291,4337,1.600,0.500
217,can3,13,0.010045,4337,1.600,0.500
217,can3,14,0.000796,4337,1.600,0.500
217,can3,15,0.000298,4337,1.600,0.500
217,can3,16,0.005921,4337,1.600,0.500
218,can2,3,-0.009131,4357,1.600,0.500
218,can2,4,0.000446,4357,1.600,0.500
218,can2,5,-0.250563,4357,1.600,0.500
218,can2,6,-0.005315,4357,1.600,0.500
218,can3,13,0.010092,4357,1.600,0.500
218,can3,14,0.000799,4357,1.600,0.500
218,can3,15,0.000299,4357,1.600,0.500
218,can3,16,0.005948,4357,1.600,0.500
219,can2,3,-0.009173,4377,1.600,0.500
219,can2,4,0.000448,4377,1.600,0.500
219,can2,5,-0.251712,4377,1.600,0.500
219,can2,6,-0.005339,4377,1.600,0.500
219,can3,13,0.010138,4377,1.600,0.500
219,can3,14,0.000803,4377,1.600,0.500
219,can3,15,0.000300,4377,1.600,0.500
219,can3,16,0.005976,4377,1.600,0.500
220,can2,3,-0.009215,4397,1.600,0.500
220,can2,4,0.000450,4397,1.600,0.500
220,can2,5,-0.252862,4397,1.600,0.500
220,can2,6,-0.005364,4397,1.600,0.500
220,can3,13,0.010184,4397,1.600,0.500
220,can3,14,0.000807,4397,1.600,0.500
220,can3,15,0.000302,4397,1.600,0.500
220,can3,16,0.006003,4397,1.600,0.500
221,can2,3,-0.009257,4417,1.600,0.500
221,can2,4,0.000452,4417,1.600,0.500
221,can2,5,-0.254011,4417,1.600,0.500
221,can2,6,-0.005388,4417,1.600,0.500
221,can3,13,0.010231,4417,1.600,0.500
221,can3,14,0.000810,4417,1.600,0.500
221,can3,15,0.000303,4417,1.600,0.500
221,can3,16,0.006030,4417,1.600,0.500
222,can2,3,-0.009299,4437,1.600,0.500
222,can2,4,0.000454,4437,1.600,0.500
222,can2,5,-0.255160,4437,1.600,0.500
222,can2,6,-0.005413,4437,1.600,0.500
222,can3,13,0.010277,4437,1.600,0.500
222,can3,14,0.000814,4437,1.600,0.500
222,can3,15,0.000305,4437,1.600,0.500
222,can3,16,0.006057,4437,1.600,0.500
223,can2,3,-0.009340,4457,1.600,0.500
223,can2,4,0.000456,4457,1.600,0.500
223,can2,5,-0.256310,4457,1.600,0.500
223,can2,6,-0.005437,4457,1.600,0.500
223,can3,13,0.010323,4457,1.600,0.500
223,can3,14,0.000818,4457,1.600,0.500
223,can3,15,0.000306,4457,1.600,0.500
223,can3,16,0.006085,4457,1.600,0.500
224,can2,3,-0.009382,4477,1.600,0.500
224,can2,4,0.000459,4477,1.600,0.500
224,can2,5,-0.257459,4477,1.600,0.500
224,can2,6,-0.005461,4477,1.600,0.500
224,can3,13,0.010369,4477,1.600,0.500
224,can3,14,0.000821,4477,1.600,0.500
224,can3,15,0.000307,4477,1.600,0.500
224,can3,16,0.006112,4477,1.600,0.500
225,can2,3,-0.009424,4497,1.600,0.500
225,can2,4,0.000461,4497,1.600,0.500
225,can2,5,-0.258609,4497,1.600,0.500
225,can2,6,-0.005486,4497,1.600,0.500
225,can3,13,0.010416,4497,1.600,0.500
225,can3,14,0.000825,4497,1.600,0.500
225,can3,15,0.000309,4497,1.600,0.500
225,can3,16,0.006139,4497,1.600,0.500
226,can2,3,-0.009466,4517,1.600,0.500
226,can2,4,0.000463,4517,1.600,0.500
226,can2,5,-0.259758,4517,1.600,0.500
226,can2,6,-0.005510,4517,1.600,0.500
226,can3,13,0.010462,4517,1.600,0.500
226,can3,14,0.000829,4517,1.600,0.500
226,can3,15,0.000310,4517,1.600,0.500
226,can3,16,0.006167,4517,1.600,0.500
227,can2,3,-0.009508,4537,1.600,0.500
227,can2,4,0.000465,4537,1.600,0.500
227,can2,5,-0.260907,4537,1.600,0.500
227,can2,6,-0.005534,4537,1.600,0.500
227,can3,13,0.010508,4537,1.600,0.500
227,can3,14,0.000832,4537,1.600,0.500
227,can3,15,0.000311,4537,1.600,0.500
227,can3,16,0.006194,4537,1.600,0.500
228,can2,3,-0.009550,4557,1.600,0.500
228,can2,4,0.000467,4557,1.600,0.500
228,can2,5,-0.262057,4557,1.600,0.500
228,can2,6,-0.005559,4557,1.600,0.500
228,can3,13,0.010555,4557,1.600,0.500
228,can3,14,0.000836,4557,1.600,0.500
228,can3,15,0.000313,4557,1.600,0.500
228,can3,16,0.006221,4557,1.600,0.500
229,can2,3,-0.009592,4577,1.600,0.500
229,can2,4,0.000469,4577,1.600,0.500
229,can2,5,-0.263206,4577,1.600,0.500
229,can2,6,-0.005583,4577,1.600,0.500
229,can3,13,0.010601,4577,1.600,0.500
229,can3,14,0.000840,4577,1.600,0.500
229,can3,15,0.000314,4577,1.600,0.500
229,can3,16,0.006248,4577,1.600,0.500
230,can2,3,-0.009634,4597,1.600,0.500
230,can2,4,0.000471,4597,1.600,0.500
230,can2,5,-0.264355,4597,1.600,0.500
230,can2,6,-0.005608,4597,1.600,0.500
230,can3,13,0.010647,4597,1.600,0.500
230,can3,14,0.000843,4597,1.600,0.500
230,can3,15,0.000315,4597,1.600,0.500
230,can3,16,0.006276,4597,1.600,0.500
231,can2,3,-0.009675,4617,1.600,0.500
231,can2,4,0.000473,4617,1.600,0.500
231,can2,5,-0.265505,4617,1.600,0.500
231,can2,6,-0.005632,4617,1.600,0.500
231,can3,13,0.010694,4617,1.600,0.500
231,can3,14,0.000847,4617,1.600,0.500
231,can3,15,0.000317,4617,1.600,0.500
231,can3,16,0.006303,4617,1.600,0.500
232,can2,3,-0.009717,4637,1.600,0.500
232,can2,4,0.000475,4637,1.600,0.500
232,can2,5,-0.266654,4637,1.600,0.500
232,can2,6,-0.005656,4637,1.600,0.500
232,can3,13,0.010740,4637,1.600,0.500
232,can3,14,0.000851,4637,1.600,0.500
232,can3,15,0.000318,4637,1.600,0.500
232,can3,16,0.006330,4637,1.600,0.500
233,can2,3,-0.009759,4657,1.600,0.500
233,can2,4,0.000477,4657,1.600,0.500
233,can2,5,-0.267804,4657,1.600,0.500
233,can2,6,-0.005681,4657,1.600,0.500
233,can3,13,0.010786,4657,1.600,0.500
233,can3,14,0.000854,4657,1.600,0.500
233,can3,15,0.000320,4657,1.600,0.500
233,can3,16,0.006358,4657,1.600,0.500
234,can2,3,-0.009801,4677,1.600,0.500
234,can2,4,0.000479,4677,1.600,0.500
234,can2,5,-0.268953,4677,1.600,0.500
234,can2,6,-0.005705,4677,1.600,0.500
234,can3,13,0.010832,4677,1.600,0.500
234,can3,14,0.000858,4677,1.600,0.500
234,can3,15,0.000321,4677,1.600,0.500
234,can3,16,0.006385,4677,1.600,0.500
235,can2,3,-0.009843,4697,1.600,0.500
235,can2,4,0.000481,4697,1.600,0.500
235,can2,5,-0.270102,4697,1.600,0.500
235,can2,6,-0.005729,4697,1.600,0.500
235,can3,13,0.010879,4697,1.600,0.500
235,can3,14,0.000862,4697,1.600,0.500
235,can3,15,0.000322,4697,1.600,0.500
235,can3,16,0.006412,4697,1.600,0.500
236,can2,3,-0.009885,4717,1.600,0.500
236,can2,4,0.000483,4717,1.600,0.500
236,can2,5,-0.271252,4717,1.600,0.500
236,can2,6,-0.005754,4717,1.600,0.500
236,can3,13,0.010925,4717,1.600,0.500
236,can3,14,0.000865,4717,1.600,0.500
236,can3,15,0.000324,4717,1.600,0.500
236,can3,16,0.006439,4717,1.600,0.500
237,can2,3,-0.009927,4737,1.600,0.500
237,can2,4,0.000485,4737,1.600,0.500
237,can2,5,-0.272401,4737,1.600,0.500
237,can2,6,-0.005778,4737,1.600,0.500
237,can3,13,0.010971,4737,1.600,0.500
237,can3,14,0.000869,4737,1.600,0.500
237,can3,15,0.000325,4737,1.600,0.500
237,can3,16,0.006467,4737,1.600,0.500
238,can2,3,-0.009969,4757,1.600,0.500
238,can2,4,0.000487,4757,1.600,0.500
238,can2,5,-0.273550,4757,1.600,0.500
238,can2,6,-0.005803,4757,1.600,0.500
238,can3,13,0.011018,4757,1.600,0.500
238,can3,14,0.000873,4757,1.600,0.500
238,can3,15,0.000326,4757,1.600,0.500
238,can3,16,0.006494,4757,1.600,0.500
239,can2,3,-0.010011,4777,1.600,0.500
239,can2,4,0.000489,4777,1.600,0.500
239,can2,5,-0.274700,4777,1.600,0.500
239,can2,6,-0.005827,4777,1.600,0.500
239,can3,13,0.011064,4777,1.600,0.500
239,can3,14,0.000876,4777,1.600,0.500
239,can3,15,0.000328,4777,1.600,0.500
239,can3,16,0.006521,4777,1.600,0.500
240,can2,3,-0.010052,4797,1.600,0.500
240,can2,4,0.000491,4797,1.600,0.500
240,can2,5,-0.275849,4797,1.600,0.500
240,can2,6,-0.005851,4797,1.600,0.500
240,can3,13,0.011110,4797,1.600,0.500
240,can3,14,0.000880,4797,1.600,0.500
240,can3,15,0.000329,4797,1.600,0.500
240,can3,16,0.006549,4797,1.600,0.500
241,can2,3,-0.010094,4817,1.600,0.500
241,can2,4,0.000493,4817,1.600,0.500
241,can2,5,-0.276998,4817,1.600,0.500
241,can2,6,-0.005876,4817,1.600,0.500
241,can3,13,0.011156,4817,1.600,0.500
241,can3,14,0.000884,4817,1.600,0.500
241,can3,15,0.000331,4817,1.600,0.500
241,can3,16,0.006576,4817,1.600,0.500
242,can2,3,-0.010136,4837,1.600,0.500
242,can2,4,0.000495,4837,1.600,0.500
242,can2,5,-0.278148,4837,1.600,0.500
242,can2,6,-0.005900,4837,1.600,0.500
242,can3,13,0.011203,4837,1.600,0.500
242,can3,14,0.000887,4837,1.600,0.500
242,can3,15,0.000332,4837,1.600,0.500
242,can3,16,0.006603,4837,1.600,0.500
243,can2,3,-0.010178,4857,1.600,0.500
243,can2,4,0.000497,4857,1.600,0.500
243,can2,5,-0.279297,4857,1.600,0.500
243,can2,6,-0.005924,4857,1.600,0.500
243,can3,13,0.011249,4857,1.600,0.500
243,can3,14,0.000891,4857,1.600,0.500
243,can3,15,0.000333,4857,1.600,0.500
243,can3,16,0.006630,4857,1.600,0.500
244,can2,3,-0.010220,4877,1.600,0.500
244,can2,4,0.000499,4877,1.600,0.500
244,can2,5,-0.280447,4877,1.600,0.500
244,can2,6,-0.005949,4877,1.600,0.500
244,can3,13,0.011295,4877,1.600,0.500
244,can3,14,0.000895,4877,1.600,0.500
244,can3,15,0.000335,4877,1.600,0.500
244,can3,16,0.006658,4877,1.600,0.500
245,can2,3,-0.010262,4897,1.600,0.500
245,can2,4,0.000502,4897,1.600,0.500
245,can2,5,-0.281596,4897,1.600,0.500
245,can2,6,-0.005973,4897,1.600,0.500
245,can3,13,0.011342,4897,1.600,0.500
245,can3,14,0.000898,4897,1.600,0.500
245,can3,15,0.000336,4897,1.600,0.500
245,can3,16,0.006685,4897,1.600,0.500
246,can2,3,-0.010304,4917,1.600,0.500
246,can2,4,0.000504,4917,1.600,0.500
246,can2,5,-0.282745,4917,1.600,0.500
246,can2,6,-0.005998,4917,1.600,0.500
246,can3,13,0.011388,4917,1.600,0.500
246,can3,14,0.000902,4917,1.600,0.500
246,can3,15,0.000337,4917,1.600,0.500
246,can3,16,0.006712,4917,1.600,0.500
247,can2,3,-0.010346,4937,1.600,0.500
247,can2,4,0.000506,4937,1.600,0.500
247,can2,5,-0.283895,4937,1.600,0.500
247,can2,6,-0.006022,4937,1.600,0.500
247,can3,13,0.011434,4937,1.600,0.500
247,can3,14,0.000906,4937,1.600,0.500
247,can3,15,0.000339,4937,1.600,0.500
247,can3,16,0.006740,4937,1.600,0.500
248,can2,3,-0.010388,4957,1.600,0.500
248,can2,4,0.000508,4957,1.600,0.500
248,can2,5,-0.285044,4957,1.600,0.500
248,can2,6,-0.006046,4957,1.600,0.500
248,can3,13,0.011480,4957,1.600,0.500
248,can3,14,0.000909,4957,1.600,0.500
248,can3,15,0.000340,4957,1.600,0.500
248,can3,16,0.006767,4957,1.600,0.500
249,can2,3,-0.010429,4977,1.600,0.500
249,can2,4,0.000510,4977,1.600,0.500
249,can2,5,-0.286193,4977,1.600,0.500
249,can2,6,-0.006071,4977,1.600,0.500
249,can3,13,0.011527,4977,1.600,0.500
249,can3,14,0.000913,4977,1.600,0.500
249,can3,15,0.000342,4977,1.600,0.500
249,can3,16,0.006794,4977,1.600,0.500
250,can2,3,-0.010471,4997,1.600,0.500
250,can2,4,0.000512,4997,1.600,0.500
250,can2,5,-0.287343,4997,1.600,0.500
250,can2,6,-0.006095,4997,1.600,0.500
250,can3,13,0.011573,4997,1.600,0.500
250,can3,14,0.000917,4997,1.600,0.500
250,can3,15,0.000343,4997,1.600,0.500
250,can3,16,0.006821,4997,1.600,0.500
251,can2,3,-0.010513,5017,1.600,0.500
251,can2,4,0.000514,5017,1.600,0.500
251,can2,5,-0.288492,5017,1.600,0.500
251,can2,6,-0.006120,5017,1.600,0.500
251,can3,13,0.011619,5017,1.600,0.500
251,can3,14,0.000920,5017,1.600,0.500
251,can3,15,0.000344,5017,1.600,0.500
251,can3,16,0.006849,5017,1.600,0.500
252,can2,3,-0.010555,5036,1.600,0.500
252,can2,4,0.000516,5036,1.600,0.500
252,can2,5,-0.289642,5036,1.600,0.500
252,can2,6,-0.006144,5036,1.600,0.500
252,can3,13,0.011666,5036,1.600,0.500
252,can3,14,0.000924,5036,1.600,0.500
252,can3,15,0.000346,5036,1.600,0.500
252,can3,16,0.006876,5036,1.600,0.500
253,can2,3,-0.010597,5056,1.600,0.500
253,can2,4,0.000518,5056,1.600,0.500
253,can2,5,-0.290791,5056,1.600,0.500
253,can2,6,-0.006168,5056,1.600,0.500
253,can3,13,0.011712,5056,1.600,0.500
253,can3,14,0.000928,5056,1.600,0.500
253,can3,15,0.000347,5056,1.600,0.500
253,can3,16,0.006903,5056,1.600,0.500
254,can2,3,-0.010639,5076,1.600,0.500
254,can2,4,0.000520,5076,1.600,0.500
254,can2,5,-0.291940,5076,1.600,0.500
254,can2,6,-0.006193,5076,1.600,0.500
254,can3,13,0.011758,5076,1.600,0.500
254,can3,14,0.000931,5076,1.600,0.500
254,can3,15,0.000348,5076,1.600,0.500
254,can3,16,0.006931,5076,1.600,0.500
255,can2,3,-0.010681,5096,1.600,0.500
255,can2,4,0.000522,5096,1.600,0.500
255,can2,5,-0.293090,5096,1.600,0.500
255,can2,6,-0.006217,5096,1.600,0.500
255,can3,13,0.011805,5096,1.600,0.500
255,can3,14,0.000935,5096,1.600,0.500
255,can3,15,0.000350,5096,1.600,0.500
255,can3,16,0.006958,5096,1.600,0.500
256,can2,3,-0.010723,5116,1.600,0.500
256,can2,4,0.000524,5116,1.600,0.500
256,can2,5,-0.294239,5116,1.600,0.500
256,can2,6,-0.006241,5116,1.600,0.500
256,can3,13,0.011851,5116,1.600,0.500
256,can3,14,0.000939,5116,1.600,0.500
256,can3,15,0.000351,5116,1.600,0.500
256,can3,16,0.006985,5116,1.600,0.500
257,can2,3,-0.010764,5136,1.600,0.500
257,can2,4,0.000526,5136,1.600,0.500
257,can2,5,-0.295388,5136,1.600,0.500
257,can2,6,-0.006266,5136,1.600,0.500
257,can3,13,0.011897,5136,1.600,0.500
257,can3,14,0.000942,5136,1.600,0.500
257,can3,15,0.000353,5136,1.600,0.500
257,can3,16,0.007012,5136,1.600,0.500
258,can2,3,-0.010806,5156,1.600,0.500
258,can2,4,0.000528,5156,1.600,0.500
258,can2,5,-0.296538,5156,1.600,0.500
258,can2,6,-0.006290,5156,1.600,0.500
258,can3,13,0.011943,5156,1.600,0.500
258,can3,14,0.000946,5156,1.600,0.500
258,can3,15,0.000354,5156,1.600,0.500
258,can3,16,0.007040,5156,1.600,0.500
259,can2,3,-0.010848,5176,1.600,0.500
259,can2,4,0.000530,5176,1.600,0.500
259,can2,5,-0.297687,5176,1.600,0.500
259,can2,6,-0.006315,5176,1.600,0.500
259,can3,13,0.011990,5176,1.600,0.500
