frame,can_iface,motor_id,position_rad,elapsed_ms,speed_rad_s,accel_rad_s2
947,can2,5,-0.613443,18799,1.600,0.500
947,can2,6,-0.462084,18799,1.600,0.500
947,can3,13,1.232599,18799,1.600,0.500
947,can3,14,0.088962,18799,1.600,0.500
947,can3,15,-0.153158,18799,1.600,0.500
947,can3,16,0.277460,18799,1.600,0.500
948,can2,3,-1.430268,18819,1.600,0.500
948,can2,4,-0.098116,18819,1.600,0.500
948,can2,5,-0.613443,18819,1.600,0.500
948,can2,6,-0.462084,18819,1.600,0.500
948,can3,13,1.229377,18819,1.600,0.500
948,can3,14,0.090931,18819,1.600,0.500
948,can3,15,-0.133216,18819,1.600,0.500
948,can3,16,0.287623,18819,1.600,0.500
949,can2,3,-1.430268,18839,1.600,0.500
949,can2,4,-0.098116,18839,1.600,0.500
949,can2,5,-0.613443,18839,1.600,0.500
949,can2,6,-0.462084,18839,1.600,0.500
949,can3,13,1.226155,18839,1.600,0.500
949,can3,14,0.092900,18839,1.600,0.500
949,can3,15,-0.113274,18839,1.600,0.500
949,can3,16,0.297787,18839,1.600,0.500
950,can2,3,-1.430268,18858,1.600,0.500
950,can2,4,-0.098116,18858,1.600,0.500
950,can2,5,-0.613443,18858,1.600,0.500
950,can2,6,-0.462084,18858,1.600,0.500
950,can3,13,1.222934,18858,1.600,0.500
950,can3,14,0.094869,18858,1.600,0.500
950,can3,15,-0.093333,18858,1.600,0.500
950,can3,16,0.307950,18858,1.600,0.500
951,can2,3,-1.430268,18878,1.600,0.500
951,can2,4,-0.098116,18878,1.600,0.500
951,can2,5,-0.613443,18878,1.600,0.500
951,can2,6,-0.462084,18878,1.600,0.500
951,can3,13,1.219712,18878,1.600,0.500
951,can3,14,0.096838,18878,1.600,0.500
951,can3,15,-0.073391,18878,1.600,0.500
951,can3,16,0.318113,18878,1.600,0.500
952,can2,3,-1.430268,18898,1.600,0.500
952,can2,4,-0.098116,18898,1.600,0.500
952,can2,5,-0.613443,18898,1.600,0.500
952,can2,6,-0.462084,18898,1.600,0.500
952,can3,13,1.216490,18898,1.600,0.500
952,can3,14,0.098807,18898,1.600,0.500
952,can3,15,-0.053449,18898,1.600,0.500
952,can3,16,0.328277,18898,1.600,0.500
953,can2,3,-1.430268,18918,1.600,0.500
953,can2,4,-0.098116,18918,1.600,0.500
953,can2,5,-0.613443,18918,1.600,0.500
953,can2,6,-0.462084,18918,1.600,0.500
953,can3,13,1.213268,18918,1.600,0.500
953,can3,14,0.100776,18918,1.600,0.500
953,can3,15,-0.033507,18918,1.600,0.500
953,can3,16,0.338440,18918,1.600,0.500
954,can2,3,-1.430268,18938,1.600,0.500
954,can2,4,-0.098116,18938,1.600,0.500
954,can2,5,-0.613443,18938,1.600,0.500
954,can2,6,-0.462084,18938,1.600,0.500
954,can3,13,1.210047,18938,1.600,0.500
954,can3,14,0.102745,18938,1.600,0.500
954,can3,15,-0.013566,18938,1.600,0.500
954,can3,16,0.348603,18938,1.600,0.500
955,can2,3,-1.430268,18958,1.600,0.500
955,can2,4,-0.098116,18958,1.600,0.500
955,can2,5,-0.613443,18958,1.600,0.500
955,can2,6,-0.462084,18958,1.600,0.500
955,can3,13,1.206825,18958,1.600,0.500
955,can3,14,0.104714,18958,1.600,0.500
955,can3,15,0.006376,18958,1.600,0.500
955,can3,16,0.358767,18958,1.600,0.500
956,can2,3,-1.430268,18978,1.600,0.500
956,can2,4,-0.098116,18978,1.600,0.500
956,can2,5,-0.613443,18978,1.600,0.500
956,can2,6,-0.462084,18978,1.600,0.500
956,can3,13,1.203603,18978,1.600,0.500
956,can3,14,0.106683,18978,1.600,0.500
956,can3,15,0.026318,18978,1.600,0.500
956,can3,16,0.368930,18978,1.600,0.500
957,can2,3,-1.430268,18998,1.600,0.500
957,can2,4,-0.098116,18998,1.600,0.500
957,can2,5,-0.613443,18998,1.600,0.500
957,can2,6,-0.462084,18998,1.600,0.500
957,can3,13,1.200382,18998,1.600,0.500
957,can3,14,0.108652,18998,1.600,0.500
957,can3,15,0.046260,18998,1.600,0.500
957,can3,16,0.379093,18998,1.600,0.500
958,can2,3,-1.430268,19018,1.600,0.500
958,can2,4,-0.098116,19018,1.600,0.500
958,can2,5,-0.613443,19018,1.600,0.500
958,can2,6,-0.462084,19018,1.600,0.500
958,can3,13,1.197160,19018,1.600,0.500
958,can3,14,0.110621,19018,1.600,0.500
958,can3,15,0.066201,19018,1.600,0.500
958,can3,16,0.389257,19018,1.600,0.500
959,can2,3,-1.430268,19038,1.600,0.500
959,can2,4,-0.098116,19038,1.600,0.500
959,can2,5,-0.613443,19038,1.600,0.500
959,can2,6,-0.462084,19038,1.600,0.500
959,can3,13,1.193938,19038,1.600,0.500
959,can3,14,0.112590,19038,1.600,0.500
959,can3,15,0.086143,19038,1.600,0.500
959,can3,16,0.399420,19038,1.600,0.500
960,can2,3,-1.430268,19058,1.600,0.500
960,can2,4,-0.098116,19058,1.600,0.500
960,can2,5,-0.613443,19058,1.600,0.500
960,can2,6,-0.462084,19058,1.600,0.500
960,can3,13,1.190717,19058,1.600,0.500
960,can3,14,0.114559,19058,1.600,0.500
960,can3,15,0.106085,19058,1.600,0.500
960,can3,16,0.409583,19058,1.600,0.500
961,can2,3,-1.430268,19078,1.600,0.500
961,can2,4,-0.098116,19078,1.600,0.500
961,can2,5,-0.613443,19078,1.600,0.500
961,can2,6,-0.462084,19078,1.600,0.500
961,can3,13,1.187495,19078,1.600,0.500
961,can3,14,0.116528,19078,1.600,0.500
961,can3,15,0.126027,19078,1.600,0.500
961,can3,16,0.419747,19078,1.600,0.500
962,can2,3,-1.430268,19098,1.600,0.500
962,can2,4,-0.098116,19098,1.600,0.500
962,can2,5,-0.613443,19098,1.600,0.500
962,can2,6,-0.462084,19098,1.600,0.500
962,can3,13,1.184273,19098,1.600,0.500
962,can3,14,0.118497,19098,1.600,0.500
962,can3,15,0.145969,19098,1.600,0.500
962,can3,16,0.429910,19098,1.600,0.500
963,can2,3,-1.430268,19118,1.600,0.500
963,can2,4,-0.098116,19118,1.600,0.500
963,can2,5,-0.613443,19118,1.600,0.500
963,can2,6,-0.462084,19118,1.600,0.500
963,can3,13,1.181051,19118,1.600,0.500
963,can3,14,0.120466,19118,1.600,0.500
963,can3,15,0.165910,19118,1.600,0.500
963,can3,16,0.440073,19118,1.600,0.500
964,can2,3,-1.430268,19138,1.600,0.500
964,can2,4,-0.098116,19138,1.600,0.500
964,can2,5,-0.613443,19138,1.600,0.500
964,can2,6,-0.462084,19138,1.600,0.500
964,can3,13,1.177830,19138,1.600,0.500
964,can3,14,0.122435,19138,1.600,0.500
964,can3,15,0.185852,19138,1.600,0.500
964,can3,16,0.450237,19138,1.600,0.500
965,can2,3,-1.430268,19158,1.600,0.500
965,can2,4,-0.098116,19158,1.600,0.500
965,can2,5,-0.613443,19158,1.600,0.500
965,can2,6,-0.462084,19158,1.600,0.500
965,can3,13,1.174608,19158,1.600,0.500
965,can3,14,0.124404,19158,1.600,0.500
965,can3,15,0.205794,19158,1.600,0.500
965,can3,16,0.460400,19158,1.600,0.500
966,can2,3,-1.430268,19178,1.600,0.500
966,can2,4,-0.098116,19178,1.600,0.500
966,can2,5,-0.613443,19178,1.600,0.500
966,can2,6,-0.462084,19178,1.600,0.500
966,can3,13,1.171386,19178,1.600,0.500
966,can3,14,0.126373,19178,1.600,0.500
966,can3,15,0.225736,19178,1.600,0.500
966,can3,16,0.470564,19178,1.600,0.500
967,can2,3,-1.430268,19198,1.600,0.500
967,can2,4,-0.098116,19198,1.600,0.500
967,can2,5,-0.613443,19198,1.600,0.500
967,can2,6,-0.462084,19198,1.600,0.500
967,can3,13,1.168165,19198,1.600,0.500
967,can3,14,0.128341,19198,1.600,0.500
967,can3,15,0.245677,19198,1.600,0.500
967,can3,16,0.480727,19198,1.600,0.500
968,can2,3,-1.430268,19217,1.600,0.500
968,can2,4,-0.098116,19217,1.600,0.500
968,can2,5,-0.613443,19217,1.600,0.500
968,can2,6,-0.462084,19217,1.600,0.500
968,can3,13,1.164943,19217,1.600,0.500
968,can3,14,0.130310,19217,1.600,0.500
968,can3,15,0.265619,19217,1.600,0.500
968,can3,16,0.490890,19217,1.600,0.500
969,can2,3,-1.430268,19237,1.600,0.500
969,can2,4,-0.098116,19237,1.600,0.500
969,can2,5,-0.613443,19237,1.600,0.500
969,can2,6,-0.462084,19237,1.600,0.500
969,can3,13,1.161721,19237,1.600,0.500
969,can3,14,0.132279,19237,1.600,0.500
969,can3,15,0.285561,19237,1.600,0.500
969,can3,16,0.501054,19237,1.600,0.500
970,can2,3,-1.430268,19257,1.600,0.500
970,can2,4,-0.098116,19257,1.600,0.500
970,can2,5,-0.613443,19257,1.600,0.500
970,can2,6,-0.462084,19257,1.600,0.500
970,can3,13,1.158500,19257,1.600,0.500
970,can3,14,0.134248,19257,1.600,0.500
970,can3,15,0.305503,19257,1.600,0.500
970,can3,16,0.511217,19257,1.600,0.500
971,can2,3,-1.430268,19277,1.600,0.500
971,can2,4,-0.098116,19277,1.600,0.500
971,can2,5,-0.613443,19277,1.600,0.500
971,can2,6,-0.462084,19277,1.600,0.500
971,can3,13,1.155278,19277,1.600,0.500
971,can3,14,0.136217,19277,1.600,0.500
971,can3,15,0.325444,19277,1.600,0.500
971,can3,16,0.521380,19277,1.600,0.500
972,can2,3,-1.430268,19297,1.600,0.500
972,can2,4,-0.098116,19297,1.600,0.500
972,can2,5,-0.613443,19297,1.600,0.500
972,can2,6,-0.462084,19297,1.600,0.500
972,can3,13,1.152056,19297,1.600,0.500
972,can3,14,0.138186,19297,1.600,0.500
972,can3,15,0.345386,19297,1.600,0.500
972,can3,16,0.531544,19297,1.600,0.500
973,can2,3,-1.430268,19317,1.600,0.500
973,can2,4,-0.098116,19317,1.600,0.500
973,can2,5,-0.613443,19317,1.600,0.500
973,can2,6,-0.462084,19317,1.600,0.500
973,can3,13,1.148834,19317,1.600,0.500
973,can3,14,0.140155,19317,1.600,0.500
973,can3,15,0.365328,19317,1.600,0.500
973,can3,16,0.541707,19317,1.600,0.500
974,can2,3,-1.430268,19337,1.600,0.500
974,can2,4,-0.098116,19337,1.600,0.500
974,can2,5,-0.613443,19337,1.600,0.500
974,can2,6,-0.462084,19337,1.600,0.500
974,can3,13,1.145613,19337,1.600,0.500
974,can3,14,0.142124,19337,1.600,0.500
974,can3,15,0.385270,19337,1.600,0.500
974,can3,16,0.551870,19337,1.600,0.500
975,can2,3,-1.430268,19357,1.600,0.500
975,can2,4,-0.098116,19357,1.600,0.500
975,can2,5,-0.613443,19357,1.600,0.500
975,can2,6,-0.462084,19357,1.600,0.500
975,can3,13,1.142391,19357,1.600,0.500
975,can3,14,0.144093,19357,1.600,0.500
975,can3,15,0.405212,19357,1.600,0.500
975,can3,16,0.562034,19357,1.600,0.500
976,can2,3,-1.430268,19377,1.600,0.500
976,can2,4,-0.098116,19377,1.600,0.500
976,can2,5,-0.613443,19377,1.600,0.500
976,can2,6,-0.462084,19377,1.600,0.500
976,can3,13,1.139169,19377,1.600,0.500
976,can3,14,0.146062,19377,1.600,0.500
976,can3,15,0.425153,19377,1.600,0.500
976,can3,16,0.572197,19377,1.600,0.500
977,can2,3,-1.430268,19397,1.600,0.500
977,can2,4,-0.098116,19397,1.600,0.500
977,can2,5,-0.613443,19397,1.600,0.500
977,can2,6,-0.462084,19397,1.600,0.500
977,can3,13,1.135948,19397,1.600,0.500
977,can3,14,0.148031,19397,1.600,0.500
977,can3,15,0.445095,19397,1.600,0.500
977,can3,16,0.582360,19397,1.600,0.500
978,can2,3,-1.430268,19417,1.600,0.500
978,can2,4,-0.098116,19417,1.600,0.500
978,can2,5,-0.613443,19417,1.600,0.500
978,can2,6,-0.462084,19417,1.600,0.500
978,can3,13,1.132726,19417,1.600,0.500
978,can3,14,0.150000,19417,1.600,0.500
978,can3,15,0.465037,19417,1.600,0.500
978,can3,16,0.592524,19417,1.600,0.500
979,can2,3,-1.430268,19437,1.600,0.500
979,can2,4,-0.098116,19437,1.600,0.500
979,can2,5,-0.613443,19437,1.600,0.500
979,can2,6,-0.462084,19437,1.600,0.500
979,can3,13,1.133102,19437,1.600,0.500
979,can3,14,0.146621,19437,1.600,0.500
979,can3,15,0.460560,19437,1.600,0.500
979,can3,16,0.600412,19437,1.600,0.500
980,can2,3,-1.430268,19457,1.600,0.500
980,can2,4,-0.098116,19457,1.600,0.500
980,can2,5,-0.613443,19457,1.600,0.500
980,can2,6,-0.462084,19457,1.600,0.500
980,can3,13,1.133479,19457,1.600,0.500
980,can3,14,0.143243,19457,1.600,0.500
980,can3,15,0.456083,19457,1.600,0.500
980,can3,16,0.608300,19457,1.600,0.500
981,can2,3,-1.430268,19477,1.600,0.500
981,can2,4,-0.098116,19477,1.600,0.500
981,can2,5,-0.613443,19477,1.600,0.500
981,can2,6,-0.462084,19477,1.600,0.500
981,can3,13,1.133855,19477,1.600,0.500
981,can3,14,0.139864,19477,1.600,0.500
981,can3,15,0.451607,19477,1.600,0.500
981,can3,16,0.616188,19477,1.600,0.500
982,can2,3,-1.430268,19497,1.600,0.500
982,can2,4,-0.098116,19497,1.600,0.500
982,can2,5,-0.613443,19497,1.600,0.500
982,can2,6,-0.462084,19497,1.600,0.500
982,can3,13,1.134232,19497,1.600,0.500
982,can3,14,0.136485,19497,1.600,0.500
982,can3,15,0.447130,19497,1.600,0.500
982,can3,16,0.624076,19497,1.600,0.500
983,can2,3,-1.430268,19517,1.600,0.500
983,can2,4,-0.098116,19517,1.600,0.500
983,can2,5,-0.613443,19517,1.600,0.500
983,can2,6,-0.462084,19517,1.600,0.500
983,can3,13,1.134608,19517,1.600,0.500
983,can3,14,0.133106,19517,1.600,0.500
983,can3,15,0.442653,19517,1.600,0.500
983,can3,16,0.631964,19517,1.600,0.500
984,can2,3,-1.430268,19537,1.600,0.500
984,can2,4,-0.098116,19537,1.600,0.500
984,can2,5,-0.613443,19537,1.600,0.500
984,can2,6,-0.462084,19537,1.600,0.500
984,can3,13,1.134984,19537,1.600,0.500
984,can3,14,0.129728,19537,1.600,0.500
984,can3,15,0.438176,19537,1.600,0.500
984,can3,16,0.639853,19537,1.600,0.500
985,can2,3,-1.430268,19557,1.600,0.500
985,can2,4,-0.098116,19557,1.600,0.500
985,can2,5,-0.613443,19557,1.600,0.500
985,can2,6,-0.462084,19557,1.600,0.500
985,can3,13,1.135361,19557,1.600,0.500
985,can3,14,0.126349,19557,1.600,0.500
985,can3,15,0.433700,19557,1.600,0.500
985,can3,16,0.647741,19557,1.600,0.500
986,can2,3,-1.430268,19577,1.600,0.500
986,can2,4,-0.098116,19577,1.600,0.500
986,can2,5,-0.613443,19577,1.600,0.500
986,can2,6,-0.462084,19577,1.600,0.500
986,can3,13,1.135737,19577,1.600,0.500
986,can3,14,0.122970,19577,1.600,0.500
986,can3,15,0.429223,19577,1.600,0.500
986,can3,16,0.655629,19577,1.600,0.500
987,can2,3,-1.430268,19597,1.600,0.500
987,can2,4,-0.098116,19597,1.600,0.500
987,can2,5,-0.613443,19597,1.600,0.500
987,can2,6,-0.462084,19597,1.600,0.500
987,can3,13,1.136114,19597,1.600,0.500
987,can3,14,0.119592,19597,1.600,0.500
987,can3,15,0.424746,19597,1.600,0.500
987,can3,16,0.663517,19597,1.600,0.500
988,can2,3,-1.430268,19617,1.600,0.500
988,can2,4,-0.098116,19617,1.600,0.500
988,can2,5,-0.613443,19617,1.600,0.500
988,can2,6,-0.462084,19617,1.600,0.500
988,can3,13,1.136490,19617,1.600,0.500
988,can3,14,0.116213,19617,1.600,0.500
988,can3,15,0.420269,19617,1.600,0.500
988,can3,16,0.671405,19617,1.600,0.500
989,can2,3,-1.430268,19637,1.600,0.500
989,can2,4,-0.098116,19637,1.600,0.500
989,can2,5,-0.613443,19637,1.600,0.500
989,can2,6,-0.462084,19637,1.600,0.500
989,can3,13,1.136867,19637,1.600,0.500
989,can3,14,0.112834,19637,1.600,0.500
989,can3,15,0.415793,19637,1.600,0.500
989,can3,16,0.679294,19637,1.600,0.500
990,can2,3,-1.430268,19657,1.600,0.500
990,can2,4,-0.098116,19657,1.600,0.500
990,can2,5,-0.613443,19657,1.600,0.500
990,can2,6,-0.462084,19657,1.600,0.500
990,can3,13,1.137243,19657,1.600,0.500
990,can3,14,0.109455,19657,1.600,0.500
990,can3,15,0.411316,19657,1.600,0.500
990,can3,16,0.687182,19657,1.600,0.500
991,can2,3,-1.430268,19677,1.600,0.500
991,can2,4,-0.098116,19677,1.600,0.500
991,can2,5,-0.613443,19677,1.600,0.500
991,can2,6,-0.462084,19677,1.600,0.500
991,can3,13,1.137619,19677,1.600,0.500
991,can3,14,0.106077,19677,1.600,0.500
991,can3,15,0.406839,19677,1.600,0.500
991,can3,16,0.695070,19677,1.600,0.500
992,can2,3,-1.430268,19697,1.600,0.500
992,can2,4,-0.098116,19697,1.600,0.500
992,can2,5,-0.613443,19697,1.600,0.500
992,can2,6,-0.462084,19697,1.600,0.500
992,can3,13,1.137996,19697,1.600,0.500
992,can3,14,0.102698,19697,1.600,0.500
992,can3,15,0.402362,19697,1.600,0.500
992,can3,16,0.702958,19697,1.600,0.500
993,can2,3,-1.430268,19717,1.600,0.500
993,can2,4,-0.098116,19717,1.600,0.500
993,can2,5,-0.613443,19717,1.600,0.500
993,can2,6,-0.462084,19717,1.600,0.500
993,can3,13,1.138372,19717,1.600,0.500
993,can3,14,0.099319,19717,1.600,0.500
993,can3,15,0.397885,19717,1.600,0.500
993,can3,16,0.710846,19717,1.600,0.500
994,can2,3,-1.430268,19737,1.600,0.500
994,can2,4,-0.098116,19737,1.600,0.500
994,can2,5,-0.613443,19737,1.600,0.500
994,can2,6,-0.462084,19737,1.600,0.500
994,can3,13,1.138749,19737,1.600,0.500
994,can3,14,0.095940,19737,1.600,0.500
994,can3,15,0.393409,19737,1.600,0.500
994,can3,16,0.718734,19737,1.600,0.500
995,can2,3,-1.430268,19757,1.600,0.500
995,can2,4,-0.098116,19757,1.600,0.500
995,can2,5,-0.613443,19757,1.600,0.500
995,can2,6,-0.462084,19757,1.600,0.500
995,can3,13,1.139125,19757,1.600,0.500
995,can3,14,0.092562,19757,1.600,0.500
995,can3,15,0.388932,19757,1.600,0.500
995,can3,16,0.726623,19757,1.600,0.500
996,can2,3,-1.430268,19777,1.600,0.500
996,can2,4,-0.098116,19777,1.600,0.500
996,can2,5,-0.613443,19777,1.600,0.500
996,can2,6,-0.462084,19777,1.600,0.500
996,can3,13,1.139502,19777,1.600,0.500
996,can3,14,0.089183,19777,1.600,0.500
996,can3,15,0.384455,19777,1.600,0.500
996,can3,16,0.734511,19777,1.600,0.500
997,can2,3,-1.430268,19797,1.600,0.500
997,can2,4,-0.098116,19797,1.600,0.500
997,can2,5,-0.613443,19797,1.600,0.500
997,can2,6,-0.462084,19797,1.600,0.500
997,can3,13,1.139878,19797,1.600,0.500
997,can3,14,0.085804,19797,1.600,0.500
997,can3,15,0.379978,19797,1.600,0.500
997,can3,16,0.742399,19797,1.600,0.500
998,can2,3,-1.430268,19817,1.600,0.500
998,can2,4,-0.098116,19817,1.600,0.500
998,can2,5,-0.613443,19817,1.600,0.500
998,can2,6,-0.462084,19817,1.600,0.500
998,can3,13,1.140254,19817,1.600,0.500
998,can3,14,0.082426,19817,1.600,0.500
998,can3,15,0.375502,19817,1.600,0.500
998,can3,16,0.750287,19817,1.600,0.500
999,can2,3,-1.430268,19837,1.600,0.500
999,can2,4,-0.098116,19837,1.600,0.500
999,can2,5,-0.613443,19837,1.600,0.500
999,can2,6,-0.462084,19837,1.600,0.500
999,can3,13,1.140631,19837,1.600,0.500
999,can3,14,0.079047,19837,1.600,0.500
999,can3,15,0.371025,19837,1.600,0.500
999,can3,16,0.758175,19837,1.600,0.500
1000,can2,3,-1.430268,19857,1.600,0.500
1000,can2,4,-0.098116,19857,1.600,0.500
1000,can2,5,-0.613443,19857,1.600,0.500
1000,can2,6,-0.462084,19857,1.600,0.500
1000,can3,13,1.141007,19857,1.600,0.500
1000,can3,14,0.075668,19857,1.600,0.500
1000,can3,15,0.366548,19857,1.600,0.500
1000,can3,16,0.766063,19857,1.600,0.500
1001,can2,3,-1.430268,19877,1.600,0.500
1001,can2,4,-0.098116,19877,1.600,0.500
1001,can2,5,-0.613443,19877,1.600,0.500
1001,can2,6,-0.462084,19877,1.600,0.500
1001,can3,13,1.141384,19877,1.600,0.500
1001,can3,14,0.072289,19877,1.600,0.500
1001,can3,15,0.362071,19877,1.600,0.500
1001,can3,16,0.773952,19877,1.600,0.500
1002,can2,3,-1.430268,19897,1.600,0.500
1002,can2,4,-0.098116,19897,1.600,0.500
1002,can2,5,-0.613443,19897,1.600,0.500
1002,can2,6,-0.462084,19897,1.600,0.500
1002,can3,13,1.141760,19897,1.600,0.500
1002,can3,14,0.068911,19897,1.600,0.500
1002,can3,15,0.357595,19897,1.600,0.500
1002,can3,16,0.781840,19897,1.600,0.500
1003,can2,3,-1.430268,19917,1.600,0.500
1003,can2,4,-0.098116,19917,1.600,0.500
1003,can2,5,-0.613443,19917,1.600,0.500
1003,can2,6,-0.462084,19917,1.600,0.500
1003,can3,13,1.142136,19917,1.600,0.500
1003,can3,14,0.065532,19917,1.600,0.500
1003,can3,15,0.353118,19917,1.600,0.500
1003,can3,16,0.789728,19917,1.600,0.500
1004,can2,3,-1.430268,19937,1.600,0.500
1004,can2,4,-0.098116,19937,1.600,0.500
1004,can2,5,-0.613443,19937,1.600,0.500
1004,can2,6,-0.462084,19937,1.600,0.500
1004,can3,13,1.142513,19937,1.600,0.500
1004,can3,14,0.062153,19937,1.600,0.500
1004,can3,15,0.348641,19937,1.600,0.500
1004,can3,16,0.797616,19937,1.600,0.500
1005,can2,3,-1.430268,19957,1.600,0.500
1005,can2,4,-0.098116,19957,1.600,0.500
1005,can2,5,-0.613443,19957,1.600,0.500
1005,can2,6,-0.462084,19957,1.600,0.500
1005,can3,13,1.142889,19957,1.600,0.500
1005,can3,14,0.058775,19957,1.600,0.500
1005,can3,15,0.344164,19957,1.600,0.500
1005,can3,16,0.805504,19957,1.600,0.500
1006,can2,3,-1.430268,19977,1.600,0.500
1006,can2,4,-0.098116,19977,1.600,0.500
1006,can2,5,-0.613443,19977,1.600,0.500
1006,can2,6,-0.462084,19977,1.600,0.500
1006,can3,13,1.143266,19977,1.600,0.500
1006,can3,14,0.055396,19977,1.600,0.500
1006,can3,15,0.339688,19977,1.600,0.500
1006,can3,16,0.813393,19977,1.600,0.500
1007,can2,3,-1.430268,19997,1.600,0.500
1007,can2,4,-0.098116,19997,1.600,0.500
1007,can2,5,-0.613443,19997,1.600,0.500
1007,can2,6,-0.462084,19997,1.600,0.500
1007,can3,13,1.143642,19997,1.600,0.500
1007,can3,14,0.052017,19997,1.600,0.500
1007,can3,15,0.335211,19997,1.600,0.500
1007,can3,16,0.821281,19997,1.600,0.500
1008,can2,3,-1.430268,20017,1.600,0.500
1008,can2,4,-0.098116,20017,1.600,0.500
1008,can2,5,-0.613443,20017,1.600,0.500
1008,can2,6,-0.462084,20017,1.600,0.500
1008,can3,13,1.144019,20017,1.600,0.500
1008,can3,14,0.048638,20017,1.600,0.500
1008,can3,15,0.330734,20017,1.600,0.500
1008,can3,16,0.829169,20017,1.600,0.500
1009,can2,3,-1.430268,20037,1.600,0.500
1009,can2,4,-0.098116,20037,1.600,0.500
1009,can2,5,-0.613443,20037,1.600,0.500
1009,can2,6,-0.462084,20037,1.600,0.500
1009,can3,13,1.144395,20037,1.600,0.500
1009,can3,14,0.045260,20037,1.600,0.500
1009,can3,15,0.326257,20037,1.600,0.500
1009,can3,16,0.837057,20037,1.600,0.500
1010,can2,3,-1.430268,20057,1.600,0.500
1010,can2,4,-0.098116,20057,1.600,0.500
1010,can2,5,-0.613443,20057,1.600,0.500
1010,can2,6,-0.462084,20057,1.600,0.500
1010,can3,13,1.144771,20057,1.600,0.500
1010,can3,14,0.041881,20057,1.600,0.500
1010,can3,15,0.321781,20057,1.600,0.500
1010,can3,16,0.844945,20057,1.600,0.500
1011,can2,3,-1.430268,20077,1.600,0.500
1011,can2,4,-0.098116,20077,1.600,0.500
1011,can2,5,-0.613443,20077,1.600,0.500
1011,can2,6,-0.462084,20077,1.600,0.500
1011,can3,13,1.145148,20077,1.600,0.500
1011,can3,14,0.038502,20077,1.600,0.500
1011,can3,15,0.317304,20077,1.600,0.500
1011,can3,16,0.852833,20077,1.600,0.500
1012,can2,3,-1.430268,20097,1.600,0.500
1012,can2,4,-0.098116,20097,1.600,0.500
1012,can2,5,-0.613443,20097,1.600,0.500
1012,can2,6,-0.462084,20097,1.600,0.500
1012,can3,13,1.145524,20097,1.600,0.500
1012,can3,14,0.035124,20097,1.600,0.500
1012,can3,15,0.312827,20097,1.600,0.500
1012,can3,16,0.860722,20097,1.600,0.500
1013,can2,3,-1.430268,20117,1.600,0.500
1013,can2,4,-0.098116,20117,1.600,0.500
1013,can2,5,-0.613443,20117,1.600,0.500
1013,can2,6,-0.462084,20117,1.600,0.500
1013,can3,13,1.145901,20117,1.600,0.500
1013,can3,14,0.031745,20117,1.600,0.500
1013,can3,15,0.308350,20117,1.600,0.500
1013,can3,16,0.868610,20117,1.600,0.500
1014,can2,3,-1.430268,20137,1.600,0.500
1014,can2,4,-0.098116,20137,1.600,0.500
1014,can2,5,-0.613443,20137,1.600,0.500
1014,can2,6,-0.462084,20137,1.600,0.500
1014,can3,13,1.146277,20137,1.600,0.500
1014,can3,14,0.028366,20137,1.600,0.500
1014,can3,15,0.303874,20137,1.600,0.500
1014,can3,16,0.876498,20137,1.600,0.500
1015,can2,3,-1.430268,20157,1.600,0.500
1015,can2,4,-0.098116,20157,1.600,0.500
1015,can2,5,-0.613443,20157,1.600,0.500
1015,can2,6,-0.462084,20157,1.600,0.500
1015,can3,13,1.146654,20157,1.600,0.500
1015,can3,14,0.024987,20157,1.600,0.500
1015,can3,15,0.299397,20157,1.600,0.500
1015,can3,16,0.884386,20157,1.600,0.500
1016,can2,3,-1.430268,20177,1.600,0.500
1016,can2,4,-0.098116,20177,1.600,0.500
1016,can2,5,-0.613443,20177,1.600,0.500
1016,can2,6,-0.462084,20177,1.600,0.500
1016,can3,13,1.147030,20177,1.600,0.500
1016,can3,14,0.021609,20177,1.600,0.500
1016,can3,15,0.294920,20177,1.600,0.500
1016,can3,16,0.892274,20177,1.600,0.500
1017,can2,3,-1.430268,20197,1.600,0.500
1017,can2,4,-0.098116,20197,1.600,0.500
1017,can2,5,-0.613443,20197,1.600,0.500
1017,can2,6,-0.462084,20197,1.600,0.500
1017,can3,13,1.147406,20197,1.600,0.500
1017,can3,14,0.018230,20197,1.600,0.500
1017,can3,15,0.290443,20197,1.600,0.500
1017,can3,16,0.900162,20197,1.600,0.500
1018,can2,3,-1.430268,20217,1.600,0.500
1018,can2,4,-0.098116,20217,1.600,0.500
1018,can2,5,-0.613443,20217,1.600,0.500
1018,can2,6,-0.462084,20217,1.600,0.500
1018,can3,13,1.147783,20217,1.600,0.500
1018,can3,14,0.014851,20217,1.600,0.500
1018,can3,15,0.285967,20217,1.600,0.500
1018,can3,16,0.908051,20217,1.600,0.500
1019,can2,3,-1.430268,20237,1.600,0.500
1019,can2,4,-0.098116,20237,1.600,0.500
1019,can2,5,-0.613443,20237,1.600,0.500
1019,can2,6,-0.462084,20237,1.600,0.500
1019,can3,13,1.148159,20237,1.600,0.500
1019,can3,14,0.011472,20237,1.600,0.500
1019,can3,15,0.281490,20237,1.600,0.500
1019,can3,16,0.915939,20237,1.600,0.500
1020,can2,3,-1.430268,20257,1.600,0.500
1020,can2,4,-0.098116,20257,1.600,0.500
1020,can2,5,-0.613443,20257,1.600,0.500
1020,can2,6,-0.462084,20257,1.600,0.500
